"A2LZ3II28AKV4A","0.54","Wed Apr 13 14:46:57 EDT 2022","Harder","Easier","Harder","Harder","Harder","Easier","Harder","Yes","29.0","[1, 0, 1, 1, 1, 0, 1, 0, 29.0]"
"AK5AFB4VLBCGK","0.54","Wed Apr 13 14:39:35 EDT 2022","Easier","Harder","Harder","Same","Same","Harder","Easier","Yes","22.0","[0, 1, 1, 2, 2, 1, 0, 0, 22.0]"
"A38I0E8UK53ME5","0.54","Wed Apr 13 14:43:29 EDT 2022","Harder","Harder","Harder","Easier","Harder","Harder","Easier","Yes","35.0","[1, 1, 1, 0, 1, 1, 0, 0, 35.0]"
"A103UL4PIMXVH3","0.54","Wed Apr 13 14:37:05 EDT 2022","Easier","Same","Same","Harder","Easier","Harder","Same","No","29.0","[0, 2, 2, 1, 0, 1, 2, 1, 29.0]"
"A19O7OCARDFGDS","0.54","Wed Apr 13 14:46:20 EDT 2022","Harder","Harder","Harder","Same","Harder","Easier","Easier","Yes","28.0","[1, 1, 1, 2, 1, 0, 0, 0, 28.0]"
"A28SG5TW2D7ISA","0.54","Wed Apr 13 14:37:42 EDT 2022","Easier","Easier","Harder","Same","Harder","Easier","Easier","Yes","31.0","[0, 0, 1, 2, 1, 0, 0, 0, 31.0]"
"A252K00G6LOI7Y","0.54","Wed Apr 13 14:48:58 EDT 2022","Same","Easier","Same","Same","Easier","Harder","Easier","No","32.0","[2, 0, 2, 2, 0, 1, 0, 1, 32.0]"
"A1BUTE0K5RGHOB","0.54","Wed Apr 13 14:38:40 EDT 2022","Same","Same","Harder","Same","Harder","Same","Easier","Yes","31.0","[2, 2, 1, 2, 1, 2, 0, 0, 31.0]"
"AKZ3J53DA84EX","0.54","Wed Apr 13 14:38:05 EDT 2022","Same","Harder","Harder","Easier","Harder","Easier","Harder","Yes","28.0","[2, 1, 1, 0, 1, 0, 1, 0, 28.0]"
"A1YSYI926BBOHW","0.54","Wed Apr 13 14:36:03 EDT 2022","Harder","Harder","Harder","Same","Same","Easier","Easier","Yes","38.0","[1, 1, 1, 2, 2, 0, 0, 0, 38.0]"
"A27PVIL93ZMY46","0.54","Wed Apr 13 14:37:06 EDT 2022","Same","Harder","Harder","Same","Same","Easier","Easier","Yes","42.0","[2, 1, 1, 2, 2, 0, 0, 0, 42.0]"
"A2NH4DSOLI6VRR","0.54","Wed Apr 13 14:36:20 EDT 2022","Harder","Harder","Harder","Same","Same","Same","Easier","Yes","52.0","[1, 1, 1, 2, 2, 2, 0, 0, 52.0]"
"A28E3F67UGRIHM","0.54","Wed Apr 13 14:42:00 EDT 2022","Same","Easier","Easier","Harder","Harder","Same","Same","Yes","56.0","[2, 0, 0, 1, 1, 2, 2, 0, 56.0]"
"A3C4XO1QLOEJ23","0.54","Wed Apr 13 14:37:29 EDT 2022","Harder","Harder","Harder","Harder","Same","Easier","Easier","Yes","41.0","[1, 1, 1, 1, 2, 0, 0, 0, 41.0]"
"A9AP3ED0K8LS8","0.54","Wed Apr 13 14:49:39 EDT 2022","Harder","Easier","Harder","Harder","Easier","Easier","Easier","Yes","23.0","[1, 0, 1, 1, 0, 0, 0, 0, 23.0]"
"A3DK3G3CBMNZMP","0.54","Wed Apr 13 14:36:02 EDT 2022","Easier","Harder","Harder","Same","Same","Easier","Easier","Yes","34.0","[0, 1, 1, 2, 2, 0, 0, 0, 34.0]"
"A24824T4KMQO9A","0.54","Wed Apr 13 14:44:06 EDT 2022","Same","Easier","Harder","Harder","Easier","Same","Same","Yes","31.0","[2, 0, 1, 1, 0, 2, 2, 0, 31.0]"
"A1P6OXEJ86HQRM","0.54","Wed Apr 13 14:38:23 EDT 2022","Harder","Harder","Harder","Easier","Easier","Same","Easier","Yes","39.0","[1, 1, 1, 0, 0, 2, 0, 0, 39.0]"
"A347RDI3HZOUCY","0.54","Wed Apr 13 14:36:11 EDT 2022","Harder","Harder","Harder","Easier","Harder","Same","Easier","Yes","38.0","[1, 1, 1, 0, 1, 2, 0, 0, 38.0]"
"A1WIKJBR6106E6","0.54","Wed Apr 13 14:37:33 EDT 2022","Easier","Harder","Easier","Same","Harder","Easier","Easier","Yes","30.0","[0, 1, 0, 2, 1, 0, 0, 0, 30.0]"
"AT8ELMHRK8MXK","0.54","Wed Apr 13 14:43:25 EDT 2022","Same","Harder","Easier","Easier","Harder","Same","Harder","Yes","30.0","[2, 1, 0, 0, 1, 2, 1, 0, 30.0]"
"A2EDFE7XDCL7ZT","0.54","Wed Apr 13 14:41:45 EDT 2022","Easier","Easier","Easier","Same","Harder","Easier","Easier","Yes","58.0","[0, 0, 0, 2, 1, 0, 0, 0, 58.0]"
"A3J5HRXH4F64SP","0.54","Wed Apr 13 14:57:36 EDT 2022","Harder","Harder","Harder","Same","Harder","Same","Same","Yes","40.0","[1, 1, 1, 2, 1, 2, 2, 0, 40.0]"
"A226S9LUL53Q01","0.54","Wed Apr 13 14:42:22 EDT 2022","Harder","Same","Harder","Easier","Easier","Easier","Easier","No","30.0","[1, 2, 1, 0, 0, 0, 0, 1, 30.0]"
"A3L4JI1S352HB8","0.54","Wed Apr 13 14:39:35 EDT 2022","Harder","Easier","Easier","Same","Same","Easier","Easier","Yes","50.0","[1, 0, 0, 2, 2, 0, 0, 0, 50.0]"
"A19LHRTVL0QZEI","0.54","Wed Apr 13 14:37:37 EDT 2022","Same","Easier","Harder","Same","Same","Easier","Easier","Yes","30.0","[2, 0, 1, 2, 2, 0, 0, 0, 30.0]"
"A1L94J50Y9TFC6","0.54","Wed Apr 13 14:42:44 EDT 2022","Same","Harder","Easier","Same","Same","Easier","Harder","Yes","30.0","[2, 1, 0, 2, 2, 0, 1, 0, 30.0]"
"A29VMB41HXBFK","0.54","Wed Apr 13 14:42:58 EDT 2022","Easier","Easier","Easier","Same","Harder","Same","Easier","Yes","46.0","[0, 0, 0, 2, 1, 2, 0, 0, 46.0]"
"AOWTH8ZVAIU9P","0.54","Wed Apr 13 14:55:12 EDT 2022","Easier","Harder","Easier","Same","Same","Same","Same","Yes","24.0","[0, 1, 0, 2, 2, 2, 2, 0, 24.0]"
"A3IQWK3D4ABJKV","0.54","Wed Apr 13 14:37:51 EDT 2022","Same","Easier","Easier","Same","Harder","Easier","Easier","Yes","66.0","[2, 0, 0, 2, 1, 0, 0, 0, 66.0]"
"A2SEYKGSB88ST1","0.54","Wed Apr 13 14:42:49 EDT 2022","Same","Harder","Harder","Easier","Same","Harder","Easier","Yes","30.0","[2, 1, 1, 0, 2, 1, 0, 0, 30.0]"
"A2P0X72WAUM45K","0.54","Wed Apr 13 14:37:11 EDT 2022","Harder","Same","Harder","Same","Harder","Same","Easier","Yes","30.0","[1, 2, 1, 2, 1, 2, 0, 0, 30.0]"
"A1583YWQMY2KLF","0.54","Wed Apr 13 14:53:56 EDT 2022","Easier","Easier","Easier","Easier","Easier","Easier","Easier","Yes","30.0","[0, 0, 0, 0, 0, 0, 0, 0, 30.0]"
"A3GGHQO7QC9T2J","0.54","Wed Apr 13 14:41:01 EDT 2022","Harder","Easier","Easier","Same","Harder","Easier","Easier","Yes","30.0","[1, 0, 0, 2, 1, 0, 0, 0, 30.0]"
"A17RKU5NI37CPU","0.54","Wed Apr 13 14:36:34 EDT 2022","Same","Easier","Harder","Same","Easier","Harder","Harder","Yes","50.0","[2, 0, 1, 2, 0, 1, 1, 0, 50.0]"
"A273EH17NSJRH0","0.54","Wed Apr 13 14:36:57 EDT 2022","Harder","Harder","Harder","Harder","Harder","Harder","Easier","Yes","30.0","[1, 1, 1, 1, 1, 1, 0, 0, 30.0]"
"A30Z92Y7K30OO4","0.54","Wed Apr 13 14:44:15 EDT 2022","Harder","Harder","Harder","Easier","Same","Easier","Easier","Yes","45.0","[1, 1, 1, 0, 2, 0, 0, 0, 45.0]"
"A3I40B0FATY8VH","0.54","Wed Apr 13 14:41:41 EDT 2022","Harder","Harder","Harder","Easier","Harder","Harder","Easier","Yes","29.0","[1, 1, 1, 0, 1, 1, 0, 0, 29.0]"
"A2D8LB2RPJXMSQ","0.54","Wed Apr 13 14:37:29 EDT 2022","Harder","Easier","Harder","Easier","Same","Same","Harder","Yes","33.0","[1, 0, 1, 0, 2, 2, 1, 0, 33.0]"
"A349BBTU7L597J","0.54","Wed Apr 13 14:37:28 EDT 2022","Harder","Harder","Harder","Harder","Harder","Same","Same","Yes","32.0","[1, 1, 1, 1, 1, 2, 2, 0, 32.0]"
"A2HJE1PBW7YD6","0.54","Wed Apr 13 14:53:15 EDT 2022","Same","Easier","Harder","Easier","Harder","Easier","Same","Yes","30.0","[2, 0, 1, 0, 1, 0, 2, 0, 30.0]"
"AUB2Y2EREGBUZ","0.54","Wed Apr 13 14:35:58 EDT 2022","Harder","Easier","Easier","Easier","Easier","Same","Easier","Yes","29.0","[1, 0, 0, 0, 0, 2, 0, 0, 29.0]"
"A1BFNTFIZPS7PE","0.54","Wed Apr 13 14:38:50 EDT 2022","Same","Easier","Easier","Easier","Same","Easier","Easier","Yes","18.0","[2, 0, 0, 0, 2, 0, 0, 0, 18.0]"
"A4J4GGMKJ68L0","0.54","Wed Apr 13 14:39:17 EDT 2022","Easier","Harder","Harder","Easier","Easier","Easier","Easier","Yes","24.0","[0, 1, 1, 0, 0, 0, 0, 0, 24.0]"
"A3KF31H37XI8N2","0.54","Wed Apr 13 14:35:57 EDT 2022","Harder","Easier","Easier","Easier","Harder","Harder","Harder","Yes","31.0","[1, 0, 0, 0, 1, 1, 1, 0, 31.0]"
"A29JQ7VMQ1HKYP","0.54","Wed Apr 13 14:37:28 EDT 2022","Harder","Harder","Harder","Easier","Harder","Easier","Easier","Yes","31.0","[1, 1, 1, 0, 1, 0, 0, 0, 31.0]"
"A2YWBRC3UPLUNA","0.54","Wed Apr 13 14:37:01 EDT 2022","Same","Harder","Harder","Same","Harder","Same","Easier","Yes","25.0","[2, 1, 1, 2, 1, 2, 0, 0, 25.0]"
"A6M7YIG6KKHPA","0.54","Wed Apr 13 14:36:29 EDT 2022","Harder","Harder","Harder","Easier","Easier","Same","Easier","Yes","30.0","[1, 1, 1, 0, 0, 2, 0, 0, 30.0]"
"A3QHDG3TTRDASH","0.54","Wed Apr 13 14:39:03 EDT 2022","Easier","Easier","Harder","Easier","Harder","Easier","Easier","No","38.0","[0, 0, 1, 0, 1, 0, 0, 1, 38.0]"
"AXOQ3OI7UWDV2","0.54","Wed Apr 13 14:37:11 EDT 2022","Easier","Harder","Harder","Easier","Same","Same","Easier","Yes","30.0","[0, 1, 1, 0, 2, 2, 0, 0, 30.0]"
"A1BT6QJIRC46BB","0.54","Wed Apr 13 14:40:56 EDT 2022","Same","Easier","Same","Same","Same","Harder","Easier","Yes","35.0","[2, 0, 2, 2, 2, 1, 0, 0, 35.0]"
"A3QN8DM6ARBSMZ","0.54","Wed Apr 13 14:36:57 EDT 2022","Easier","Easier","Same","Harder","Same","Harder","Easier","Yes","53.0","[0, 0, 2, 1, 2, 1, 0, 0, 53.0]"
"A1IMRSDQ7RO9US","0.54","Wed Apr 13 14:37:29 EDT 2022","Harder","Same","Harder","Same","Harder","Easier","Easier","No","28.0","[1, 2, 1, 2, 1, 0, 0, 1, 28.0]"
"A3TUCOUVSP9ZGY","0.54","Wed Apr 13 14:43:20 EDT 2022","Harder","Harder","Harder","Harder","Harder","Harder","Harder","Yes","30.0","[1, 1, 1, 1, 1, 1, 1, 0, 30.0]"
"A26HKTRYEW6OA5","0.54","Wed Apr 13 14:37:55 EDT 2022","Easier","Easier","Easier","Same","Easier","Same","Easier","Yes","30.0","[0, 0, 0, 2, 0, 2, 0, 0, 30.0]"
"A12J4IRF5Z06BT","0.54","Wed Apr 13 14:41:05 EDT 2022","Harder","Harder","Harder","Easier","Easier","Easier","Easier","Yes","38.0","[1, 1, 1, 0, 0, 0, 0, 0, 38.0]"
"AV7UX8QQXABSK","0.54","Wed Apr 13 14:37:51 EDT 2022","Harder","Harder","Harder","Easier","Harder","Harder","Easier","Yes","29.0","[1, 1, 1, 0, 1, 1, 0, 0, 29.0]"
"A3MHLQBHJ266G","0.54","Wed Apr 13 14:39:35 EDT 2022","Harder","Same","Harder","Harder","Easier","Harder","Easier","Yes","33.0","[1, 2, 1, 1, 0, 1, 0, 0, 33.0]"
"A2J4CEDBA00Y2O","0.54","Wed Apr 13 14:37:51 EDT 2022","Easier","Harder","Harder","Easier","Harder","Harder","Easier","Yes","28.0","[0, 1, 1, 0, 1, 1, 0, 0, 28.0]"
"A3C3Q963MQDPGT","0.54","Wed Apr 13 14:42:40 EDT 2022","Harder","Harder","Harder","Easier","Harder","Same","Easier","Yes","37.0","[1, 1, 1, 0, 1, 2, 0, 0, 37.0]"
"A298NV12QPYZZH","0.54","Wed Apr 13 14:43:34 EDT 2022","Same","Easier","Harder","Easier","Easier","Harder","Same","No","62.0","[2, 0, 1, 0, 0, 1, 2, 1, 62.0]"
"A1WWJAUYUYSOB2","0.54","Wed Apr 13 14:41:50 EDT 2022","Easier","Easier","Harder","Same","Same","Easier","Harder","Yes","29.0","[0, 0, 1, 2, 2, 0, 1, 0, 29.0]"
"A2UJ4N7A8EF21J","0.54","Wed Apr 13 14:36:38 EDT 2022","Easier","Easier","Harder","Easier","Harder","Easier","Easier","Yes","21.0","[0, 0, 1, 0, 1, 0, 0, 0, 21.0]"
"AA0AU5KTGOHQR","0.54","Wed Apr 13 14:37:10 EDT 2022","Harder","Harder","Harder","Same","Same","Easier","Easier","Yes","25.0","[1, 1, 1, 2, 2, 0, 0, 0, 25.0]"
"AU5GJ1HWAA2FO","0.54","Wed Apr 13 14:36:57 EDT 2022","Same","Easier","Easier","Same","Harder","Same","Easier","Yes","42.0","[2, 0, 0, 2, 1, 2, 0, 0, 42.0]"
"A1FJMOE7DHDP8E","0.54","Wed Apr 13 14:39:30 EDT 2022","Easier","Easier","Easier","Easier","Same","Easier","Harder","Yes","29.0","[0, 0, 0, 0, 2, 0, 1, 0, 29.0]"
"A1EQ8UXKOUDYT4","0.54","Wed Apr 13 14:46:34 EDT 2022","Harder","Harder","Easier","Harder","Easier","Easier","Easier","Yes","35.0","[1, 1, 0, 1, 0, 0, 0, 0, 35.0]"
"A1D9PO52V3EEAA","0.54","Wed Apr 13 14:46:48 EDT 2022","Easier","Harder","Easier","Same","Same","Easier","Harder","Yes","40.0","[0, 1, 0, 2, 2, 0, 1, 0, 40.0]"
"A2F5W0DNXHOIKT","0.54","Wed Apr 13 14:42:49 EDT 2022","Easier","Easier","Easier","Same","Same","Same","Easier","Yes","26.0","[0, 0, 0, 2, 2, 2, 0, 0, 26.0]"
"A31JKAMYB4IB7","0.54","Wed Apr 13 14:47:42 EDT 2022","Harder","Harder","Harder","Same","Harder","Easier","Harder","Yes","19.0","[1, 1, 1, 2, 1, 0, 1, 0, 19.0]"
"A1897EOCHVT8D9","0.54","Wed Apr 13 14:37:55 EDT 2022","Same","Same","Harder","Same","Harder","Harder","Same","Yes","26.0","[2, 2, 1, 2, 1, 1, 2, 0, 26.0]"
"A1C8U54NGFADI9","0.54","Wed Apr 13 14:42:17 EDT 2022","Same","Harder","Harder","Same","Harder","Harder","Easier","Yes","30.0","[2, 1, 1, 2, 1, 1, 0, 0, 30.0]"
"A2TYD1V9OI01PP","0.54","Wed Apr 13 14:51:18 EDT 2022","Harder","Harder","Harder","Easier","Harder","Harder","Easier","Yes","30.0","[1, 1, 1, 0, 1, 1, 0, 0, 30.0]"
"A2M99QLVRO60WZ","0.54","Wed Apr 13 14:38:45 EDT 2022","Easier","Harder","Harder","Easier","Same","Harder","Easier","Yes","33.0","[0, 1, 1, 0, 2, 1, 0, 0, 33.0]"
"A2CCQZMZ4DSVX3","0.54","Wed Apr 13 14:47:37 EDT 2022","Easier","Harder","Harder","Same","Same","Harder","Harder","Yes","30.0","[0, 1, 1, 2, 2, 1, 1, 0, 30.0]"
"A1Y72VS10OMBTJ","0.54","Wed Apr 13 14:40:02 EDT 2022","Same","Easier","Same","Same","Same","Easier","Harder","Yes","43.0","[2, 0, 2, 2, 2, 0, 1, 0, 43.0]"
"ANUA9X7BFPTR8","0.54","Wed Apr 13 14:36:47 EDT 2022","Harder","Harder","Harder","Same","Same","Same","Easier","Yes","32.0","[1, 1, 1, 2, 2, 2, 0, 0, 32.0]"
"A2SENAPNSXG9L","0.54","Wed Apr 13 14:42:44 EDT 2022","Harder","Harder","Harder","Harder","Harder","Same","Easier","Yes","29.0","[1, 1, 1, 1, 1, 2, 0, 0, 29.0]"
"A1KON7W9FGC1WR","0.54","Wed Apr 13 14:36:56 EDT 2022","Easier","Easier","Harder","Easier","Same","Same","Easier","Yes","53.0","[0, 0, 1, 0, 2, 2, 0, 0, 53.0]"
"ACJNWSBIVI46H","0.54","Wed Apr 13 14:42:26 EDT 2022","Harder","Harder","Harder","Harder","Harder","Same","Easier","Yes","37.0","[1, 1, 1, 1, 1, 2, 0, 0, 37.0]"
"A3ERHOQYW4FKBY","0.54","Wed Apr 13 14:37:37 EDT 2022","Easier","Harder","Easier","Harder","Same","Easier","Easier","Yes","30.0","[0, 1, 0, 1, 2, 0, 0, 0, 30.0]"
